epoch,loss,train_recall@25,test_recall@25,train_mrr@25,test_mrr@25
1,0.4336268741350907,88.125,85.5,45.05012968004645,45.55606703238284
2,0.2685223313478323,88.85416666666667,85.5,49.18085540475622,47.53363848054253
3,0.22121363649001488,90.20833333333333,86.5,50.30198110653982,48.01873028931853
