epoch,loss,train_recall@25,test_recall@25,train_mrr@25,test_mrr@25
1,0.2792931095911906,91.625,82.25,50.495761452553,45.81114718614721
2,0.1440622267814783,91.27083333333334,84.25,49.08463513654462,43.76015512265512
3,0.1123551892546507,91.5,84.0,48.50335131517576,43.38778485898423
4,0.0962071550580171,91.97916666666669,83.0,49.17521987403348,42.9064156287992
5,0.0876387237356259,91.9375,83.0,49.765929409595934,42.5391894940808
6,0.0783772505819797,91.89583333333334,83.0,49.94602185311322,42.251999240458325
7,0.07332868358263603,91.47916666666667,83.0,50.849946755554065,42.35425718782497
