epoch,loss,train_recall@25,test_recall@25,train_mrr@25,test_mrr@25
1,0.3468777728932244,90.04166666666667,86.5,50.74413065660723,48.378875291375294
2,0.2150546184607914,91.41666666666669,84.5,51.41673341869723,45.76185007802658
3,0.171721088034766,91.14583333333331,83.5,50.57158302423935,45.31749639249641
4,0.145779655448028,91.60416666666669,83.5,50.33259215351288,44.64064171122995
5,0.1274764665535518,92.0625,83.5,50.372646824877634,44.09877663186487
6,0.11804092675447464,92.5,85.25,50.26897842091314,44.34064241314241
