epoch,loss,train_recall@25,test_recall@25,train_mrr@25,test_mrr@25
1,0.5350052760197566,88.14583333333333,85.83333333333333,45.711178016926695,45.86935854994682
2,0.4331206473020407,87.95833333333333,85.16666666666667,45.30650341537135,45.16732434232437
3,0.3801278724120213,87.9375,85.83333333333333,44.28255391457974,43.88345464477044
4,0.3481663855222555,87.83333333333333,85.83333333333333,44.782874416614376,44.43898614457439
5,0.3251365927549509,87.58333333333333,85.83333333333333,44.92215871794219,44.09874352255933
6,0.3144091757444235,87.89583333333333,85.83333333333333,44.447731335683926,44.23805780305009
